index,status,video_id,title,url,duration,output_file,transcript_chars
304,saved,vFrU25ZNPn0,"Scientific trading, and process over outcome | Ari Pine",https://www.youtube.com/watch?v=vFrU25ZNPn0,1:11:56,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Scientific trading, and process over outcome - Ari Pine.md",55849
305,saved,2YOfQSf492c,"A Lesson in Wall St History · Peter Tuchman, aka NYSEinstein",https://www.youtube.com/watch?v=2YOfQSf492c,1:19:21,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/A Lesson in Wall St History · Peter Tuchman, aka NYSEinstein.md",68685
306,missing,E3PW3SvbMsg,"Prop trading and market conditions | Dan Goldberg, FutexLive",https://www.youtube.com/watch?v=E3PW3SvbMsg,1:14:25,,
307,saved,A0Q5z3TGHJw,"Planning & Preparation | Swing Trading Veteran, Paul Singh",https://www.youtube.com/watch?v=A0Q5z3TGHJw,54:02,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Planning & Preparation - Swing Trading Veteran, Paul Singh.md",52441
308,saved,0Eysowsaj7E,"How to thrive as a part-time trader | Jesse, @PsychoOnWallSt",https://www.youtube.com/watch?v=0Eysowsaj7E,1:03:17,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to thrive as a part-time trader - Jesse, @PsychoOnWallSt.md",57112
309,saved,yymerGGwQ-s,"The makeup of successful traders · Matt Zimberg, Optimus Futures",https://www.youtube.com/watch?v=yymerGGwQ-s,1:27:14,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The makeup of successful traders · Matt Zimberg, Optimus Futures.md",74280
310,saved,PO_pIIUUQrU,"Day Trading Momentum - Interview with Nathan Michaud, Investors Underground",https://www.youtube.com/watch?v=PO_pIIUUQrU,1:04:44,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day Trading Momentum - Interview with Nathan Michaud, Investors Underground.md",58434
311,saved,D6pjFHe_qhY,Inside the black box and high frequency trading w/ Rishi Narang (Money & Speed),https://www.youtube.com/watch?v=D6pjFHe_qhY,1:23:55,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Inside the black box and high frequency trading w- Rishi Narang (Money & Speed).md,72015
312,saved,lC4jeFyG3FA,The Wild West of Trading: Bitcoin Speculation w/ BTCVIX,https://www.youtube.com/watch?v=lC4jeFyG3FA,1:00:17,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The Wild West of Trading- Bitcoin Speculation w- BTCVIX.md,47491
313,saved,DW9zQ8Hz6gQ,How quant trading strategies are developed and tested w/ Ernie Chan,https://www.youtube.com/watch?v=DW9zQ8Hz6gQ,1:00:39,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How quant trading strategies are developed and tested w- Ernie Chan.md,36651
314,saved,0em_ye4WiVU,"Day trading ""stocks in play"" and momentum | Bryce Edwards",https://www.youtube.com/watch?v=0em_ye4WiVU,50:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Day trading -stocks in play- and momentum - Bryce Edwards.md,47845
315,saved,IR5_lSLnvaw,"Interview with a developing trader, Pt. 2 | Aaron Fifield & Zach Hurwitz",https://www.youtube.com/watch?v=IR5_lSLnvaw,2:44:29,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Interview with a developing trader, Pt. 2 - Aaron Fifield & Zach Hurwitz.md",162402
316,saved,vIXkEjTGynk,"Exposing the ""cheats"" on Wall St w/ Haim Bodek (The Wall Street Code & Dark Pools)",https://www.youtube.com/watch?v=vIXkEjTGynk,1:08:15,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Exposing the -cheats- on Wall St w- Haim Bodek (The Wall Street Code & Dark Pools).md,53332
317,saved,l6fWeiwwjOI,"Interview with 'Market Wizard' and hedge fund veteran, Linda Bradford Raschke",https://www.youtube.com/watch?v=l6fWeiwwjOI,49:30,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Interview with 'Market Wizard' and hedge fund veteran, Linda Bradford Raschke.md",23631
318,saved,E1Pbld_xZBU,The hustle 'n grind – Timothy Sykes Interview (penny stock trader),https://www.youtube.com/watch?v=E1Pbld_xZBU,1:21:56,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The hustle 'n grind – Timothy Sykes Interview (penny stock trader).md,83747
319,saved,bHv7wCJfAh0,"Trading the open, and choosing quality over quantity w/ Hans Dederle",https://www.youtube.com/watch?v=bHv7wCJfAh0,46:40,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading the open, and choosing quality over quantity w- Hans Dederle.md",40488
320,missing,_bzENJBbfCI,"Global macro trading, probabilties and the art of ""big bets"" w/ Jack Litle",https://www.youtube.com/watch?v=_bzENJBbfCI,59:32,,
321,missing,Bf6YKj-2Yr4,Lessons from a decade of Swing Trading w/ Michele Koenig aka OffshoreHunter,https://www.youtube.com/watch?v=Bf6YKj-2Yr4,1:06:58,,
322,missing,iOlSqwz5-Fw,"Trend following, risk management & long term survival w/ Jon Boorman (stock trader)",https://www.youtube.com/watch?v=iOlSqwz5-Fw,1:18:27,,
323,saved,i8FNO8r7PaE,Machine learning for algorithmic trading w/ Bert Mouler,https://www.youtube.com/watch?v=i8FNO8r7PaE,1:03:17,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Machine learning for algorithmic trading w- Bert Mouler.md,58609
324,saved,ktLnIfdMpHc,"Auction market theory, volume profiling & mindfullness w/ Kam Dhadwar",https://www.youtube.com/watch?v=ktLnIfdMpHc,1:01:53,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Auction market theory, volume profiling & mindfullness w- Kam Dhadwar.md",67902
325,saved,iMlqddaczKI,A lesson in options trading · Bryan Wiener (former pit trader),https://www.youtube.com/watch?v=iMlqddaczKI,57:19,Source_data/transcript/chat_with_traders_notebooklm_transcripts/A lesson in options trading · Bryan Wiener (former pit trader).md,50016
326,saved,DpUAgOr0QTU,Competitiveness of trading & skill sets for profitability w/ Tom Dante,https://www.youtube.com/watch?v=DpUAgOr0QTU,1:21:56,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Competitiveness of trading & skill sets for profitability w- Tom Dante.md,78247
327,saved,5c14mINLYWQ,Algo Trading Strategies: From objectives to live trading w/ Kevin Davey,https://www.youtube.com/watch?v=5c14mINLYWQ,53:32,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Algo Trading Strategies- From objectives to live trading w- Kevin Davey.md,44361
328,saved,Q-u132SWVuQ,Trading market profile & volume profile w/ Futures Trader 71,https://www.youtube.com/watch?v=Q-u132SWVuQ,1:36:53,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading market profile & volume profile w- Futures Trader 71.md,77959
329,missing,4nKbbPttCa4,"Legendary trader, Peter Brandt – 40+ Years of Extraordinary Returns",https://www.youtube.com/watch?v=4nKbbPttCa4,1:10:42,,
330,missing,mks_76kfJAo,High Growth Stock Trading & Angel Investing w/ Howard Lindzon of StockTwits,https://www.youtube.com/watch?v=mks_76kfJAo,50:42,,
331,missing,A9AONH3usCc,Launching a Hedge Fund & Trading Futures w Michael Melissinos,https://www.youtube.com/watch?v=A9AONH3usCc,1:16:02,,
332,saved,arYrKB2MHmw,Trading Mentorship & Increasing Discipline w/ Chris Sayce (Trend Following Stocks),https://www.youtube.com/watch?v=arYrKB2MHmw,59:22,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading Mentorship & Increasing Discipline w- Chris Sayce (Trend Following Stocks).md,55556
333,saved,yOOrqholDMY,How to handle trading losses & grind through slumps | Dan Shapiro Interview,https://www.youtube.com/watch?v=yOOrqholDMY,1:08:44,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to handle trading losses & grind through slumps - Dan Shapiro Interview.md,67848
334,missing,0vpUa1e9uWg,Low-Correlation Stock Trading Strategies w/ Luke Cummings,https://www.youtube.com/watch?v=0vpUa1e9uWg,1:01:15,,
335,saved,tlzOsbpIbgg,"Trend Following & Trader Psychology w/ Market Wizard, Tom Basso",https://www.youtube.com/watch?v=tlzOsbpIbgg,1:20:06,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trend Following & Trader Psychology w- Market Wizard, Tom Basso.md",69676
336,saved,Wu57GWTm1_U,"The science of technical analysis vs. the art of trading | Brian Shannon, Alpha Trends",https://www.youtube.com/watch?v=Wu57GWTm1_U,1:03:14,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/The science of technical analysis vs. the art of trading - Brian Shannon, Alpha Trends.md",48746
337,saved,7S3GFrVEG4E,"7 Components of Profitable Trading Systems | Andrew Falde, SMB Capital",https://www.youtube.com/watch?v=7S3GFrVEG4E,1:16:40,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/7 Components of Profitable Trading Systems - Andrew Falde, SMB Capital.md",69423
338,saved,Ht-8dx0PGHA,Market Wizards' Jack Schwager interview | Lessons from the worlds greatest traders,https://www.youtube.com/watch?v=Ht-8dx0PGHA,1:36:23,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Market Wizards' Jack Schwager interview - Lessons from the worlds greatest traders.md,90958
339,saved,MObbGSol4Fg,How to achieve longevity as a futures trader w/ Brad Jelinek,https://www.youtube.com/watch?v=MObbGSol4Fg,51:32,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to achieve longevity as a futures trader w- Brad Jelinek.md,50471
340,saved,eRMjrSxCYyc,Interview with a developing trader | Aaron Fifield & Zach Hurwitz,https://www.youtube.com/watch?v=eRMjrSxCYyc,1:05:31,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Interview with a developing trader - Aaron Fifield & Zach Hurwitz.md,61137
341,saved,pIw84hDLZWw,Swing trading industry momentum for short-term gains w/ Ivaylo Ivanhoff,https://www.youtube.com/watch?v=pIw84hDLZWw,42:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Swing trading industry momentum for short-term gains w- Ivaylo Ivanhoff.md,29398
342,saved,AJ4rPn-MzgY,"From discretionary trader to quantitative trader w/ David Bush, Alphatative",https://www.youtube.com/watch?v=AJ4rPn-MzgY,1:09:54,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/From discretionary trader to quantitative trader w- David Bush, Alphatative.md",59301
343,saved,6xrLvSDOFk8,Become a better trader tomorrow w/ Mike Bellafiore of SMB Capital,https://www.youtube.com/watch?v=6xrLvSDOFk8,53:26,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Become a better trader tomorrow w- Mike Bellafiore of SMB Capital.md,42938
344,saved,Tz_l1OBJRK4,How to identify a trading edge & the realistic path of a trader | Adam Grimes,https://www.youtube.com/watch?v=Tz_l1OBJRK4,1:11:40,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to identify a trading edge & the realistic path of a trader - Adam Grimes.md,65493
345,saved,L8tVxv55Zwc,"Momentum trading strategy & go-to setups · Kunal Desai, Bulls on Wall St",https://www.youtube.com/watch?v=L8tVxv55Zwc,1:05:16,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Momentum trading strategy & go-to setups · Kunal Desai, Bulls on Wall St.md",58977
346,saved,c2NjhULgpKg,How to form a solid trading plan w/ Stuart McPhee,https://www.youtube.com/watch?v=c2NjhULgpKg,39:27,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to form a solid trading plan w- Stuart McPhee.md,38728
347,saved,mno7VsROZZg,"Trading news releases and fundamentals, w/ biotech day trader John Welsh",https://www.youtube.com/watch?v=mno7VsROZZg,35:51,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Trading news releases and fundamentals, w- biotech day trader John Welsh.md",29920
348,saved,tDPAPKPMivM,Common Traits of Million Dollar Traders & Swing Trading Major Trends w/ Jason Leavitt,https://www.youtube.com/watch?v=tDPAPKPMivM,54:12,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Common Traits of Million Dollar Traders & Swing Trading Major Trends w- Jason Leavitt.md,58549
349,saved,GDy0GScG3hA,Veteran options trader shares tales from the pit & tips for position sizing – Tim Biggam,https://www.youtube.com/watch?v=GDy0GScG3hA,46:49,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Veteran options trader shares tales from the pit & tips for position sizing – Tim Biggam.md,43495
350,saved,Mu2qbV9no2w,How to survive when trading Forex markets w/ Joel Kruger,https://www.youtube.com/watch?v=Mu2qbV9no2w,51:11,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to survive when trading Forex markets w- Joel Kruger.md,53968
351,saved,GU2USwU5FkU,Below the surface of algorithmic trading w/ Ilan Azbel,https://www.youtube.com/watch?v=GU2USwU5FkU,45:16,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Below the surface of algorithmic trading w- Ilan Azbel.md,44835
352,saved,gWI0UhyRnNY,Profiting from trapped market participants and fear w/ Lance Beggs,https://www.youtube.com/watch?v=gWI0UhyRnNY,51:51,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Profiting from trapped market participants and fear w- Lance Beggs.md,51342
353,saved,zX6PjuDsuQA,"Lessons for trading success, and how to crush your goals | Adam Ryan",https://www.youtube.com/watch?v=zX6PjuDsuQA,40:38,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/Lessons for trading success, and how to crush your goals - Adam Ryan.md",41275
354,saved,uv9G4M3rnfY,An interview with a VWAP trader – Zach Hurwitz,https://www.youtube.com/watch?v=uv9G4M3rnfY,2:03:32,Source_data/transcript/chat_with_traders_notebooklm_transcripts/An interview with a VWAP trader – Zach Hurwitz.md,126742
355,saved,EuYE4EB5wGE,"5 Success Tips from 7-Figure Day Trader, Tim Grittani",https://www.youtube.com/watch?v=EuYE4EB5wGE,52:49,"Source_data/transcript/chat_with_traders_notebooklm_transcripts/5 Success Tips from 7-Figure Day Trader, Tim Grittani.md",48598
356,saved,82PpfucbFZI,The mechanics of financial markets w/ Peter Zhang of Sang Lucci,https://www.youtube.com/watch?v=82PpfucbFZI,1:13:34,Source_data/transcript/chat_with_traders_notebooklm_transcripts/The mechanics of financial markets w- Peter Zhang of Sang Lucci.md,64606
357,saved,miaRkrqHnhs,Tape reading & trading psychology lessons with Sang Lucci,https://www.youtube.com/watch?v=miaRkrqHnhs,1:19:18,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Tape reading & trading psychology lessons with Sang Lucci.md,80916
358,saved,fG4PqR81yz4,Gann Swing Trading & Technical Analysis,https://www.youtube.com/watch?v=fG4PqR81yz4,58:57,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Gann Swing Trading & Technical Analysis.md,56858
359,saved,vCS0cxtvf7g,What Separates New Traders & Rich Traders w/ Steve Burns,https://www.youtube.com/watch?v=vCS0cxtvf7g,34:42,Source_data/transcript/chat_with_traders_notebooklm_transcripts/What Separates New Traders & Rich Traders w- Steve Burns.md,33764
360,saved,Ur78U_89LM8,How to Power Through Trading Losses w/ Nick Radge,https://www.youtube.com/watch?v=Ur78U_89LM8,49:30,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to Power Through Trading Losses w- Nick Radge.md,43017
361,saved,1vAyNzCtsxQ,Penny Stock Millionaire | Timothy Sykes Interview,https://www.youtube.com/watch?v=1vAyNzCtsxQ,33:11,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Penny Stock Millionaire - Timothy Sykes Interview.md,33223
362,saved,Rf9BEgiFsow,Swing Trading for Beginners w/ Jerry Robinson of FTMDaily,https://www.youtube.com/watch?v=Rf9BEgiFsow,56:06,Source_data/transcript/chat_with_traders_notebooklm_transcripts/Swing Trading for Beginners w- Jerry Robinson of FTMDaily.md,53261
363,saved,8MUTLpH384I,How to Gain an Edge When Trading Options,https://www.youtube.com/watch?v=8MUTLpH384I,40:25,Source_data/transcript/chat_with_traders_notebooklm_transcripts/How to Gain an Edge When Trading Options.md,41837
